CustomerID,Recency,Frequency,Monetary,Cluster
14739.0,3,7,3902.28,2
14740.0,196,3,1448.21,0
14741.0,11,6,1400.34,2
14744.0,15,7,1099.98,2
14745.0,112,5,1220.26,2
14747.0,248,1,328.2,0
14748.0,28,5,1415.75,2
14752.0,43,1,389.64,1
14753.0,86,1,563.15,1
14754.0,44,2,638.05,1
14755.0,9,11,5010.28,2
14756.0,14,1,738.96,1
14757.0,74,1,420.5,1
14758.0,144,4,1484.06,2
14759.0,4,3,1625.97,2
14760.0,296,1,89.2,0
14761.0,58,2,255.9,1
14762.0,263,1,300.52,0
14764.0,46,1,278.3,1
14765.0,28,3,254.11,1
14766.0,7,6,2473.37,2
14768.0,16,2,192.60000000000002,1
14769.0,2,8,10674.75,2
14770.0,231,2,876.42,0
14772.0,111,1,139.26,1
14775.0,57,3,1011.9,2
14776.0,50,11,2538.3,2
14778.0,126,2,730.86,1
14779.0,280,3,386.15,0
14780.0,54,2,447.68,1
14782.0,319,1,200.10000000000002,0
14784.0,25,2,289.99,1
14785.0,9,2,77.4,1
14788.0,6,2,679.4399999999999,1
14789.0,28,1,197.64,1
14790.0,16,4,745.06,1
14792.0,63,1,6.2,1
14793.0,20,1,228.99,1
14794.0,2,7,1319.91,2
14795.0,165,1,131.45000000000002,0
14796.0,0,17,8022.49,2
14798.0,52,3,173.74,1
14799.0,50,1,157.7,1
14800.0,47,12,4339.74,2
14801.0,60,1,193.14,1
14803.0,161,3,845.55,0
14804.0,8,1,353.27,1
14805.0,14,4,554.65,1
14806.0,74,1,193.39000000000001,1
14808.0,39,8,2741.17,2
14810.0,40,11,2087.88,2
14813.0,369,2,155.43,0
14815.0,36,2,778.5,1
14816.0,196,1,271.85,0
14817.0,199,2,1110.34,0
14818.0,73,3,657.8,1
14819.0,63,2,272.07,1
14820.0,20,4,507.29,1
14821.0,366,1,48.800000000000004,0
14823.0,179,3,321.43,0
14824.0,9,4,1127.71,2
14825.0,3,12,2226.91,2
14828.0,196,3,2139.76,0
14829.0,28,4,697.55,1
14830.0,52,1,197.13,1
14834.0,17,6,1720.3,2
14836.0,9,3,102.44999999999999,1
14837.0,89,4,1649.5,2
14840.0,267,1,62.85,0
14841.0,52,6,3295.76,2
14842.0,43,4,2824.69,2
14844.0,63,4,3189.81,2
14847.0,148,1,309.4,0
14849.0,21,25,7930.54,2
14850.0,311,1,325.75,0
14851.0,22,2,511.35,1
14852.0,57,6,2836.69,2
14853.0,23,2,475.8,1
14854.0,77,7,2759.83,2
14855.0,118,2,645.65,1
14856.0,35,3,1311.3799999999999,2
14857.0,59,2,1173.12,2
14859.0,12,4,1353.74,2
14860.0,18,1,170.32,1
14861.0,51,1,125.79,1
14862.0,25,2,841.1999999999999,1
14863.0,28,1,266.76,1
14865.0,6,2,52.2,1
14866.0,10,12,14389.9,2
14867.0,185,3,710.28,0
14868.0,2,8,2953.59,2
14869.0,8,2,725.7,1
14870.0,261,1,327.25,0
14871.0,2,4,522.38,1
14873.0,209,1,519.68,0
14875.0,107,2,1465.3200000000002,2
14878.0,12,9,1485.54,2
14880.0,76,3,706.19,1
14881.0,19,1,255.4,1
14882.0,26,2,589.7,1
14883.0,18,6,761.59,2
14885.0,131,1,765.3199999999999,1
14886.0,252,1,364.8,0
14887.0,78,1,1862.0,2
14888.0,206,1,369.2,0
14889.0,335,1,135.9,0
14890.0,253,1,125.65,0
14891.0,147,2,554.38,1
14893.0,9,2,1237.8500000000001,2
14894.0,84,1,655.75,1
14895.0,7,20,11138.710000000001,2
14896.0,204,2,468.77000000000004,0
14897.0,7,4,1366.38,2
14898.0,22,6,1303.52,2
14901.0,10,9,1421.29,2
14902.0,25,1,332.66,1
14903.0,20,5,2810.63,2
14904.0,1,2,1025.44,2
14905.0,157,2,616.15,0
14907.0,2,7,3501.1,2
14908.0,73,1,277.8,1
14910.0,2,4,434.35,1
14911.0,0,201,143825.06,2
14912.0,16,2,867.85,1
14913.0,35,4,1227.43,2
14915.0,90,2,307.48,1
14916.0,70,4,1268.98,2
14918.0,115,2,1610.15,2
14920.0,212,2,977.77,0
14921.0,29,2,1316.07,2
14923.0,50,1,749.1,1
14924.0,245,1,310.05,0
14929.0,31,1,223.88,1
14930.0,108,3,2372.86,2
14931.0,4,5,1257.68,2
14932.0,365,1,363.53,0
14934.0,81,2,1890.94,2
14935.0,296,1,1784.71,0
14936.0,33,8,8137.02,2
14937.0,56,3,1621.88,2
14944.0,29,12,5900.25,2
14946.0,13,1,100.9,1
14947.0,71,2,290.82,1
14948.0,22,6,1101.97,2
14950.0,18,1,371.2,1
14951.0,78,1,311.69,1
14952.0,59,11,8099.49,2
14953.0,24,1,289.82,1
14954.0,11,1,336.17,1
14957.0,252,1,58.49,0
14958.0,146,3,499.68,1
14959.0,63,4,695.42,1
14960.0,7,2,221.27,1
14961.0,10,9,7044.68,2
14962.0,270,1,126.7,0
14963.0,9,5,1487.8,2
14964.0,246,1,206.21,0
14965.0,95,2,599.0,1
14966.0,14,1,191.32,1
14967.0,49,1,463.8,1
14968.0,29,1,147.59,1
14970.0,67,4,1592.06,2
14971.0,34,3,1116.57,2
14972.0,127,1,114.77,1
14973.0,106,3,1314.45,2
14974.0,36,1,114.39,1
14975.0,56,1,279.94,1
14976.0,56,7,790.86,2
14978.0,71,5,1931.42,2
14981.0,245,1,102.12,0
14984.0,18,2,213.27,1
14985.0,197,2,296.75,0
14987.0,15,2,326.4,1
14988.0,211,1,334.54,0
14995.0,38,2,233.23000000000002,1
14997.0,45,3,546.1999999999999,1
14998.0,169,2,429.87,0
15000.0,47,1,490.52,1
15002.0,115,4,1641.76,2
15004.0,146,1,1246.32,2
15005.0,15,28,6316.57,2
15006.0,50,1,502.09,1
15007.0,158,1,156.91,0
15009.0,11,3,1261.78,2
15010.0,35,1,308.94,1
15012.0,53,2,423.04,1
15014.0,42,2,260.17,1
15016.0,172,1,170.04,0
15017.0,33,1,125.58,1
15018.0,38,3,496.21000000000004,1
15019.0,266,1,266.0,0
15021.0,8,9,1914.82,2
15022.0,11,4,905.04,2
15023.0,2,11,6802.76,2
15024.0,9,10,1661.33,2
15025.0,32,1,377.01,1
15026.0,79,3,469.0,1
15027.0,30,4,1066.1499999999999,2
15028.0,7,4,627.13,1
15030.0,71,2,518.28,1
15031.0,3,4,668.14,1
15032.0,255,3,4959.1,0
15033.0,4,10,2586.67,2
15034.0,15,8,4308.61,2
15035.0,89,1,252.73000000000002,1
15036.0,71,3,465.55,1
15038.0,58,6,705.49,1
15039.0,9,47,19914.44,2
15041.0,169,1,180.35,0
15042.0,198,1,135.93,0
15043.0,30,1,537.0,1
15044.0,18,17,7700.2300000000005,2
15045.0,151,2,735.66,0
15046.0,8,15,5213.7699999999995,2
15047.0,269,1,343.62,0
15048.0,64,4,384.05,1
15049.0,273,1,121.17000000000002,0
15050.0,24,3,1782.09,2
15051.0,22,3,1391.61,2
15052.0,318,1,215.78,0
15053.0,4,3,697.79,1
15054.0,11,2,302.1,1
15057.0,274,2,1489.5,0
15058.0,24,11,2124.9900000000002,2
15059.0,40,9,1337.72,2
15060.0,7,4,303.09,1
15061.0,3,48,54534.14,2
15062.0,70,4,987.86,2
15063.0,212,1,370.79999999999995,0
15065.0,37,4,3158.13,2
15066.0,52,1,893.59,1
15067.0,77,3,1744.76,2
15068.0,45,2,553.36,1
15069.0,178,1,1109.53,0
15070.0,372,1,106.2,0
15071.0,93,2,982.07,1
15073.0,9,3,1043.41,2
15074.0,104,1,748.87,1
15075.0,77,1,773.03,1
15076.0,172,1,880.85,0
15078.0,6,32,9743.11,2
15079.0,212,4,895.61,0
15081.0,21,5,504.8,1
15083.0,256,1,88.2,0
15087.0,281,1,306.94,0
15088.0,20,2,1160.07,2
15089.0,9,6,2420.84,2
15090.0,307,1,381.32,0
15091.0,67,1,480.71,1
15092.0,214,2,457.81,0
15093.0,17,6,4597.02,2
15095.0,103,4,1370.6,2
15096.0,42,1,219.39000000000001,1
15097.0,3,1,248.08,1
15098.0,181,3,39916.5,2
15099.0,83,1,410.48,1
15100.0,333,3,876.0,0
15101.0,8,2,317.53,1
15103.0,30,2,703.36,1
15104.0,196,2,1027.44,0
15105.0,17,7,2298.93,2
15106.0,17,5,1422.52,2
15107.0,310,6,319.5,0
15108.0,141,4,1300.25,2
15109.0,245,1,484.95,0
15110.0,23,4,996.1,2
15111.0,28,3,1567.48,2
15113.0,9,3,3609.33,2
15114.0,29,10,2760.56,2
15115.0,17,1,340.11,1
15116.0,17,4,1352.75,2
15117.0,14,5,1551.78,2
15118.0,133,1,244.8,1
15119.0,245,1,266.4,0
15120.0,133,1,358.82,1
15121.0,49,2,457.72,1
15122.0,113,3,1633.78,2
15123.0,6,2,2199.31,2
15124.0,22,2,184.19,1
15125.0,24,15,11528.48,2
15127.0,65,1,406.53,1
15128.0,59,4,1471.0,2
15129.0,49,11,3447.4,2
15130.0,169,1,330.11,0
15132.0,17,5,977.9300000000001,2
15133.0,127,3,982.42,1
15134.0,14,8,1387.99,2
15135.0,238,1,139.05,0
15136.0,2,4,1286.7,2
15139.0,239,2,178.96,0
15140.0,51,7,2354.25,2
15142.0,45,1,498.74,1
15143.0,225,1,259.45,0
15144.0,7,17,6580.44,2
15145.0,3,4,1194.73,2
15146.0,164,2,1327.16,0
15147.0,239,1,623.5,0
15148.0,10,1,301.29,1
15149.0,133,1,520.8000000000001,1
15150.0,16,10,5314.47,2
15152.0,9,13,4745.69,2
15153.0,30,1,329.25,1
15154.0,74,1,296.42,1
15156.0,0,3,961.49,2
15157.0,3,3,1936.07,2
15158.0,44,1,401.40000000000003,1
15159.0,1,30,18641.010000000002,2
15160.0,356,1,158.16,0
15163.0,17,2,304.47,1
15164.0,68,3,843.05,1
15165.0,372,1,487.75,0
15167.0,320,1,163.0,0
15168.0,25,1,106.56,1
15171.0,330,1,1289.5,0
15172.0,8,5,1624.05,2
15174.0,322,1,135.75,0
15175.0,71,1,224.14,1
15178.0,259,1,40.5,0
15179.0,17,5,2206.95,2
15180.0,366,1,87.5,0
15181.0,65,3,689.4799999999999,1
15182.0,153,2,622.85,0
15184.0,28,2,406.76,1
15185.0,69,1,310.62,1
15186.0,13,2,411.41,1
15187.0,1,16,4777.18,2
15189.0,0,41,16225.39,2
15192.0,119,3,1044.32,2
15193.0,60,1,499.32,1
15194.0,2,15,7616.53,2
15195.0,2,1,3861.0,2
15197.0,10,3,1079.6100000000001,2
15198.0,91,2,193.64,1
15199.0,58,4,1268.7,2
15201.0,86,5,1236.54,2
15203.0,25,6,1827.8,2
15204.0,356,1,316.58,0
15205.0,84,2,653.24,1
15206.0,9,4,420.29999999999995,1
15208.0,0,5,870.12,2
15210.0,224,1,331.18,0
15211.0,59,2,894.4100000000001,1
15212.0,240,1,101.8,0
15213.0,318,2,328.35,0
15214.0,1,8,1661.44,2
15215.0,46,3,734.94,1
15216.0,87,1,96.6,1
15218.0,10,11,5756.89,2
15219.0,175,1,305.75,0
15220.0,51,6,1778.96,2
15221.0,365,1,403.25,0
15222.0,318,1,585.0,0
15223.0,225,2,755.75,0
15224.0,357,2,322.08,0
15225.0,233,1,409.40000000000003,0
15226.0,310,1,154.41,0
15227.0,36,5,1219.4,2
15228.0,65,4,3386.71,2
15230.0,238,2,429.6,0
15232.0,112,2,612.06,1
15234.0,276,1,197.0,0
15235.0,217,12,2247.51,2
15236.0,298,1,321.05,0
15237.0,1,4,1412.32,2
15238.0,28,3,1071.99,2
15239.0,9,2,780.59,1
15240.0,44,5,1706.57,2
15241.0,66,8,1756.44,2
15243.0,73,1,316.68,1
15244.0,64,2,631.57,1
15245.0,133,3,2515.84,2
15246.0,237,2,514.15,0
15247.0,121,1,356.0,1
15249.0,31,13,6688.46,2
15251.0,8,11,10484.99,2
15252.0,35,2,740.78,1
15253.0,15,5,918.1999999999999,2
15254.0,126,1,300.36,1
15255.0,66,1,890.85,1
15256.0,148,1,98.45,0
15257.0,282,1,317.15,0
15258.0,168,2,623.16,0
15260.0,99,7,1810.77,2
15261.0,134,1,254.82,1
15262.0,323,1,178.95000000000002,0
15263.0,106,1,156.51,1
15264.0,63,1,393.74,1
15265.0,150,2,1506.1200000000001,2
15266.0,337,1,119.3,0
15267.0,21,5,1717.36,2
15269.0,23,1,408.8,1
15270.0,15,7,2379.49,2
15271.0,6,15,2507.07,2
15272.0,56,2,721.94,1
15274.0,3,2,716.57,1
15275.0,37,1,615.14,1
15276.0,65,1,135.31,1
15277.0,46,1,255.89999999999998,1
15279.0,354,1,290.51,0
15280.0,171,1,113.12,0
15281.0,58,9,2332.15,2
15286.0,49,1,240.55,1
15287.0,21,2,486.69,1
15288.0,42,5,2306.52,2
15289.0,28,3,939.78,2
15290.0,4,18,7943.22,2
15291.0,25,15,4668.3,2
15292.0,200,1,180.94,0
15296.0,50,6,3672.86,2
15297.0,9,3,641.94,1
15298.0,1,12,4799.9,2
15299.0,66,7,4507.01,2
15300.0,63,1,496.44,1
15301.0,50,12,5070.35,2
15303.0,289,1,574.02,0
15304.0,60,8,694.4000000000001,1
15306.0,63,3,1174.35,2
15307.0,95,1,205.3,1
15308.0,273,1,310.47,0
15311.0,0,91,60767.9,2
15312.0,74,4,924.85,2
15313.0,109,1,52.0,1
15314.0,198,1,327.97,0
15315.0,63,2,570.5,1
15316.0,326,1,165.0,0
15318.0,3,1,312.62,1
15319.0,283,1,204.5,0
15320.0,43,1,267.13,1
15321.0,70,3,2748.31,2
15322.0,85,1,679.68,1
15325.0,103,1,162.29,1
15326.0,333,1,311.71,0
15327.0,52,1,208.75,1
15329.0,38,3,1049.7,2
15330.0,31,2,714.96,1
15332.0,365,4,1661.06,0
15333.0,207,1,1028.56,0
15334.0,156,3,351.67,0
15335.0,53,1,173.97,1
15339.0,65,2,574.07,1
15341.0,80,1,2020.52,2
15342.0,129,1,406.09,1
15343.0,86,1,364.5,1
15344.0,0,3,563.94,1
15345.0,45,1,393.54,1
15346.0,332,1,252.42000000000002,0
15347.0,365,1,201.60000000000002,0
15348.0,71,1,158.04,1
15349.0,157,2,473.81,0
15350.0,372,1,115.65,0
15351.0,11,7,1960.1100000000001,2
15353.0,254,2,777.02,0
15355.0,28,2,277.05,1
15356.0,30,10,2766.5,2
15358.0,4,22,8347.2,2
15360.0,39,1,427.93,1
15361.0,361,1,418.92,0
15363.0,372,1,326.0,0
15364.0,95,2,913.19,1
15365.0,25,7,2314.32,2
15366.0,74,2,602.51,1
15367.0,56,4,1877.59,2
15368.0,20,1,446.94000000000005,1
15370.0,40,7,2386.05,2
15372.0,136,1,2007.3999999999999,2
15373.0,7,12,2415.91,2
15374.0,128,1,168.0,1
15376.0,39,3,1233.3600000000001,2
15379.0,168,7,3703.29,2
15380.0,8,5,1690.2600000000002,2
15381.0,213,2,596.85,0
15382.0,14,6,5955.71,2
15384.0,169,2,642.41,0
15385.0,39,1,316.88,1
15386.0,185,1,394.14,0
15388.0,269,1,140.54,0
15389.0,171,1,500.0,0
15392.0,4,4,1535.53,2
15393.0,15,2,231.86,1
15394.0,9,4,2183.54,2
15395.0,325,1,107.45,0
15396.0,112,1,288.18,1
15397.0,289,1,94.0,0
15398.0,15,2,1345.53,2
15399.0,0,3,815.77,1
15400.0,91,5,716.2,1
15402.0,148,2,626.77,1
15405.0,188,1,349.1,0
15406.0,30,2,510.71000000000004,1
15407.0,33,4,1056.44,2
15408.0,263,1,267.18,0
15410.0,83,8,3450.84,2
15411.0,25,4,1358.88,2
15412.0,170,1,190.53,0
15414.0,9,3,774.9000000000001,1
15415.0,312,1,572.8100000000001,0
15416.0,64,4,3984.32,2
15417.0,84,1,508.8,1
15419.0,24,1,135.86,1
15421.0,58,4,950.36,2
15422.0,322,2,97.7,0
15423.0,37,1,43.5,1
15424.0,253,2,383.34,0
15426.0,18,5,1447.39,2
15427.0,32,3,1483.14,2
15428.0,14,1,93.78,1
15429.0,26,2,397.35,1
15432.0,22,1,171.19,1
15433.0,213,2,533.3,0
15434.0,7,5,1041.48,2
15435.0,21,1,149.29,1
15436.0,11,3,1122.53,2
15437.0,261,1,200.16,0
15438.0,130,1,156.57999999999998,1
15440.0,54,3,383.68,1
15442.0,248,1,594.0,0
15443.0,1,7,3236.91,2
15444.0,8,2,1418.26,2
15445.0,263,1,113.5,0
15447.0,330,1,155.17,0
15448.0,312,1,494.64,0
15449.0,25,3,974.52,2
15450.0,29,1,429.84,1
15452.0,29,3,538.73,1
15453.0,1,7,1388.37,2
15454.0,361,1,179.1,0
15456.0,282,3,447.22,0
15457.0,261,1,237.07,0
15458.0,24,1,161.64,1
15460.0,353,1,216.76,0
15462.0,93,3,234.6,1
15463.0,28,1,126.14,1
15464.0,337,1,1048.85,0
15465.0,19,18,7354.62,2
15466.0,84,1,334.53,1
15467.0,8,3,524.88,1
15468.0,50,2,467.51,1
15469.0,49,2,538.55,1
15471.0,1,1,469.48,1
15472.0,112,1,371.56,1
15473.0,13,7,1771.2,2
15475.0,76,1,454.10999999999996,1
15478.0,39,2,1441.42,2
15480.0,115,1,905.5,1
15482.0,15,12,11054.96,2
15483.0,160,4,233.81,0
15484.0,0,4,3594.31,2
15485.0,29,3,2575.0,2
15488.0,92,1,91.32000000000001,1
15489.0,22,3,1134.28,2
15491.0,94,6,3100.09,2
15492.0,27,2,659.4599999999999,1
15493.0,32,5,2001.8,2
15494.0,20,2,1299.23,2
15497.0,17,2,1262.2,2
15498.0,2,27,13316.4,2
15500.0,7,4,1131.56,2
15502.0,15,12,10384.93,2
15503.0,362,1,147.09,0
15504.0,80,1,52.83,1
15505.0,52,5,3610.96,2
15506.0,22,3,979.26,2
15507.0,171,1,492.36,0
15508.0,188,6,1000.27,0
15510.0,330,1,250.0,0
15511.0,11,5,909.23,2
15512.0,155,2,121.0,0
15513.0,32,19,14758.220000000001,2
15514.0,11,11,4139.46,2
15516.0,44,3,62.43,1
15517.0,232,1,267.03,0
15518.0,63,8,1942.45,2
15520.0,1,1,343.5,1
15521.0,39,8,3000.2,2
15522.0,32,2,398.84,1
15523.0,83,1,412.01000000000005,1
15524.0,24,1,440.0,1
15525.0,1,3,825.92,1
15526.0,32,2,148.44,1
15527.0,18,8,2429.78,2
15528.0,253,1,229.33,0
15529.0,22,11,3995.23,2
15530.0,21,4,1502.35,2
15531.0,7,2,2007.44,2
15532.0,24,4,1580.93,2
15533.0,18,3,807.57,1
15535.0,172,4,536.4,0
15537.0,162,1,110.92,0
15539.0,6,1,538.46,1
15540.0,10,1,213.3,1
15541.0,113,1,85.13000000000001,1
15543.0,287,1,127.86,0
15544.0,8,9,3546.71,2
15545.0,53,2,292.71999999999997,1
15547.0,6,14,4954.84,2
15549.0,76,3,1693.26,2
15550.0,3,4,575.63,1
15551.0,36,1,436.06,1
15552.0,216,1,90.12,0
15553.0,59,1,437.23,1
15554.0,277,1,217.2,0
15555.0,11,16,4805.17,2
15556.0,23,1,279.77,1
15557.0,28,1,473.65000000000003,1
15561.0,11,4,800.59,1
15562.0,351,1,134.55,0
15563.0,21,4,1400.44,2
15565.0,49,2,173.16,1
15567.0,18,1,186.01,1
15568.0,2,3,758.29,1
15569.0,103,5,1375.71,2
15570.0,6,12,4165.52,2
15571.0,11,4,650.4300000000001,1
15572.0,4,7,2552.86,2
15573.0,31,2,607.45,1
15574.0,177,4,702.25,0
15576.0,37,1,940.6700000000001,1
15577.0,150,3,258.88,0
15578.0,161,1,127.1,0
15579.0,68,2,348.6,1
15581.0,120,13,3679.9700000000003,2
15582.0,24,3,682.9100000000001,1
15584.0,23,4,725.11,1
15585.0,176,1,455.3,0
15587.0,49,4,913.6800000000001,2
15589.0,255,3,478.53000000000003,0
15592.0,46,1,388.58,1
15593.0,70,1,199.8,1
15594.0,15,5,1771.78,2
15596.0,100,5,1406.59,2
15597.0,34,1,324.57,1
15598.0,52,1,240.68,1
15599.0,26,2,761.74,1
15601.0,10,14,6776.56,2
15602.0,7,9,1297.8700000000001,2
15603.0,78,1,48.480000000000004,1
15604.0,51,1,216.39,1
15605.0,35,5,1198.23,2
15606.0,60,9,2920.16,2
15607.0,336,1,104.76,0
15608.0,27,4,1093.68,2
15609.0,183,1,298.48,0
15610.0,51,1,112.46000000000001,1
15611.0,9,13,1591.45,2
15612.0,35,2,195.15,1
15615.0,9,23,10399.74,2
15618.0,32,4,776.851,1
15619.0,10,1,336.40000000000003,1
15620.0,56,3,1553.18,2
15621.0,3,4,1293.03,2
15622.0,42,9,3709.56,2
15623.0,140,1,301.03,1
15624.0,116,4,588.13,1
15625.0,103,4,1534.26,2
15626.0,74,2,675.8,1
15628.0,4,9,2870.2400000000002,2
15630.0,44,2,1186.35,2
15632.0,15,8,3285.31,2
15634.0,16,1,243.55,1
15636.0,89,2,724.76,1
15637.0,52,1,223.36,1
15639.0,133,1,425.32,1
15640.0,3,15,12515.66,2
15641.0,104,4,1887.2,2
15643.0,191,3,664.0,0
15644.0,165,4,813.0,0
15645.0,18,1,612.01,1
15646.0,157,3,447.64000000000004,0
15648.0,203,2,657.35,0
15649.0,335,2,816.0,0
15651.0,36,3,646.3,1
15652.0,90,1,337.74,1
15653.0,92,2,877.4399999999999,1
15654.0,8,2,922.53,1
15655.0,242,1,560.67,0
15656.0,44,4,748.5,1
15657.0,22,1,30.0,1
15658.0,189,5,1024.1000000000001,0
15659.0,43,1,306.45,1
15660.0,24,9,1600.86,2
15661.0,316,2,309.8,0
15663.0,105,1,138.14,1
15664.0,50,1,386.43,1
15665.0,167,2,2242.01,2
15667.0,39,1,301.32,1
15668.0,217,1,76.32000000000001,0
15669.0,39,4,684.34,1
15670.0,296,1,173.05,0
15671.0,18,7,2657.13,2
15673.0,87,4,2881.02,2
15674.0,72,5,2446.6,2
15675.0,80,3,323.69,1
15676.0,18,3,3435.76,2
15677.0,48,1,657.23,1
15678.0,52,1,352.7,1
15679.0,23,4,781.28,1
15680.0,8,3,1333.68,2
15681.0,24,5,1426.16,2
15683.0,116,1,193.75,1
15687.0,8,9,2993.1,2
15689.0,119,2,254.1,1
15690.0,3,2,239.76,1
15691.0,251,1,136.8,0
15692.0,27,1,191.04,1
15694.0,0,14,6479.4,2
15695.0,266,2,409.98,0
15696.0,32,8,2736.46,2
15699.0,17,1,309.65,1
15700.0,171,2,696.68,0
15701.0,1,4,1542.14,2
15703.0,264,1,211.5,0
15704.0,139,4,2293.62,2
15705.0,200,1,143.1,0
15706.0,63,4,1060.56,2
15707.0,34,4,945.58,2
15708.0,40,7,3364.2400000000002,2
15709.0,283,1,133.25,0
15712.0,8,5,1072.3600000000001,2
15713.0,142,2,356.7,1
15714.0,11,2,330.88,1
15716.0,145,4,1118.81,2
15717.0,233,1,150.3,0
15719.0,32,13,5045.61,2
15720.0,23,1,598.73,1
15721.0,11,1,507.08,1
15722.0,35,5,2222.56,2
15723.0,364,1,203.1,0
15724.0,200,2,218.25,0
15725.0,14,1,415.25,1
15727.0,16,7,5178.96,2
15729.0,212,1,85.0,0
15730.0,65,3,1120.88,2
15732.0,211,2,294.12,0
15733.0,282,1,162.3,0
15734.0,114,2,1339.45,2
15737.0,14,8,1205.1200000000001,2
15738.0,18,16,4812.42,2
15739.0,65,1,449.12,1
15740.0,48,1,154.88,1
15743.0,15,4,784.46,1
15744.0,77,1,34.8,1
15745.0,18,4,1094.59,2
15746.0,133,1,196.88,1
15747.0,12,3,974.04,2
15748.0,39,1,149.31,1
15749.0,234,3,44534.3,2
15750.0,2,8,2465.48,2
15752.0,39,7,2637.38,2
15753.0,304,1,79.2,0
15754.0,50,3,458.57,1
15755.0,9,6,2364.25,2
15756.0,60,4,532.96,1
15757.0,65,2,714.42,1
15758.0,24,1,205.25,1
15759.0,217,3,253.04,0
15762.0,64,2,583.75,1
15763.0,31,2,1086.92,2
15764.0,87,6,3279.97,2
15766.0,63,1,315.06,1
15768.0,115,3,621.8299999999999,1
15769.0,6,26,56252.72,2
15773.0,5,1,635.6800000000001,1
15774.0,68,1,270.8,1
15775.0,244,1,104.9,0
15776.0,132,1,241.62,1
15777.0,240,4,1047.11,0
15780.0,183,3,475.28000000000003,0
15781.0,24,3,345.46,1
15782.0,9,3,2614.7400000000002,2
15783.0,10,1,246.3,1
15785.0,32,5,2328.9700000000003,2
15786.0,45,3,4932.2,2
15787.0,25,3,948.05,2
15789.0,357,1,351.3,0
15790.0,9,1,220.85,1
15791.0,43,2,1612.69,2
15793.0,14,3,965.61,2
15795.0,149,1,610.01,0
15796.0,0,8,2711.56,2
15797.0,112,4,2207.4,2
15799.0,75,3,884.14,1
15800.0,106,2,699.08,1
15801.0,45,3,1063.95,2
15802.0,142,1,451.42,1
15803.0,50,1,415.82000000000005,1
15804.0,0,13,4206.39,2
15805.0,22,17,5528.4800000000005,2
15806.0,45,3,784.58,1
15807.0,49,3,903.9,1
15808.0,305,4,3734.9700000000003,0
15809.0,35,5,515.77,1
15810.0,78,4,1391.98,2
15811.0,21,6,2218.62,2
15812.0,106,5,1801.14,2
15813.0,207,2,1303.9099999999999,0
15814.0,16,4,1945.33,2
15815.0,63,5,2100.6,2
15819.0,48,4,1905.45,2
15820.0,319,1,206.98,0
15821.0,43,2,570.96,1
15822.0,2,2,885.47,1
15823.0,371,1,15.0,0
15825.0,171,1,532.94,0
15826.0,55,3,1654.31,2
15827.0,72,14,1836.0900000000001,2
15829.0,98,2,636.14,1
15830.0,37,1,576.0,1
15831.0,57,3,801.76,1
15832.0,253,1,836.79,0
15834.0,69,4,2233.75,2
15835.0,43,4,954.09,2
15836.0,49,1,137.37,1
15837.0,64,1,391.98,1
15838.0,10,19,33643.08,2
15839.0,32,3,1048.49,2
15840.0,58,2,355.56,1
15841.0,72,4,1224.06,2
15843.0,303,1,118.95000000000002,0
15844.0,45,1,130.73999999999998,1
15845.0,17,8,3711.77,2
15847.0,37,2,389.27,1
15850.0,18,2,238.85,1
15852.0,186,2,160.71,0
15853.0,51,1,110.8,1
15854.0,3,12,2974.65,2
15855.0,136,5,712.24,1
15856.0,3,27,16387.57,2
15857.0,18,1,297.0,1
15858.0,15,5,1438.85,2
15860.0,40,8,977.21,2
15861.0,11,8,3165.36,2
15862.0,7,4,832.88,1
15863.0,25,2,68.84,1
15864.0,21,6,1936.3200000000002,2
15865.0,40,3,895.13,1
15866.0,100,1,230.53,1
15867.0,4,15,3812.64,2
15869.0,276,2,149.64,0
15870.0,32,1,354.09000000000003,1
15872.0,14,2,360.93,1
15874.0,63,7,4405.88,2
15877.0,1,2,493.28,1
15880.0,368,1,343.28000000000003,0
15881.0,311,5,501.39000000000004,0
15882.0,198,4,516.36,0
15883.0,1,2,396.48,1
15885.0,92,3,379.35,1
15886.0,59,1,181.09,1
15888.0,80,1,168.31,1
15889.0,156,2,446.87,0
15891.0,226,1,524.52,0
15894.0,252,2,263.55,0
15895.0,149,1,179.17,0
15897.0,193,2,222.05,0
15898.0,0,5,1388.88,2
15899.0,368,1,56.25,0
15900.0,23,1,351.11,1
15901.0,16,3,363.88,1
15903.0,9,7,5126.76,2
15904.0,7,1,164.68,1
15906.0,19,7,1567.69,2
15907.0,3,3,967.45,2
15909.0,173,1,191.94,0
15910.0,0,8,1232.18,2
15912.0,177,2,264.62,0
15916.0,15,8,1528.09,2
15917.0,247,1,123.1,0
15918.0,190,2,334.23,0
15919.0,19,2,639.89,1
15920.0,153,4,167.5,0
15921.0,172,1,336.03000000000003,0
15922.0,372,1,369.5,0
15923.0,372,1,127.08,0
15925.0,193,1,207.15,0
15930.0,66,1,426.63,1
15932.0,3,8,2495.87,2
15933.0,20,3,1107.46,2
15935.0,238,2,416.86,0
15937.0,63,1,145.35,1
15938.0,111,5,404.58,1
15939.0,89,15,6115.01,2
15940.0,310,1,35.8,0
15942.0,133,1,337.44,1
15944.0,276,1,325.1,0
15945.0,364,1,181.0,0
